-4.677688479423522949e-01,-1.088532581925392151e-01,4.455873370170593262e-01
-4.617722630500793457e-01,-1.420539170503616333e-01,4.539577364921569824e-01
-4.171039164066314697e-01,-2.014317512512207031e-01,5.208300352096557617e-01
-4.344836473464965820e-01,-2.115087360143661499e-01,5.302632451057434082e-01
-4.834004044532775879e-01,-1.980440467596054077e-01,5.804169178009033203e-01
-4.708531796932220459e-01,-2.246620506048202515e-01,5.460540056228637695e-01
-4.540615081787109375e-01,-2.280603796243667603e-01,5.339965820312500000e-01
-4.594180583953857422e-01,-1.504871398210525513e-01,4.533849060535430908e-01
-4.429124295711517334e-01,-1.827717274427413940e-01,4.539947509765625000e-01
-4.271849095821380615e-01,-1.893465667963027954e-01,4.866053462028503418e-01
-4.150396883487701416e-01,-1.999468058347702026e-01,4.932355880737304688e-01
-4.557676911354064941e-01,-1.634798198938369751e-01,4.465220272541046143e-01
-4.631414413452148438e-01,-8.323486149311065674e-02,4.608842432498931885e-01
-4.644585549831390381e-01,-1.330744326114654541e-01,4.446494579315185547e-01
-4.644765555858612061e-01,-7.379723340272903442e-02,4.481360018253326416e-01
-4.677008688449859619e-01,-1.073285192251205444e-01,4.392497241497039795e-01
-4.183300435543060303e-01,-2.102806121110916138e-01,5.228390693664550781e-01
-4.812601804733276367e-01,-2.207776606082916260e-01,5.603879690170288086e-01
-4.834064245223999023e-01,-2.149090617895126343e-01,5.679947137832641602e-01
-4.839304387569427490e-01,-2.050341218709945679e-01,5.782827138900756836e-01
-4.646485447883605957e-01,-2.329988479614257812e-01,5.392723083496093750e-01
-4.729453623294830322e-01,-2.378953397274017334e-01,5.457015633583068848e-01
-4.858946502208709717e-01,-1.975127756595611572e-01,5.933372378349304199e-01
-4.137115776538848877e-01,-1.984612494707107544e-01,5.129877924919128418e-01
-4.369818568229675293e-01,-1.912955641746520996e-01,4.541249871253967285e-01
-4.103772342205047607e-01,-2.039180099964141846e-01,4.963763058185577393e-01
-4.471568465232849121e-01,-1.800552457571029663e-01,4.427480697631835938e-01
-4.630114138126373291e-01,-7.670212537050247192e-02,4.579092562198638916e-01
-4.667167663574218750e-01,-1.184289976954460144e-01,4.371924996376037598e-01
-4.645785391330718994e-01,-7.037009298801422119e-02,4.375141561031341553e-01
-4.672648310661315918e-01,-9.256687015295028687e-02,4.365012645721435547e-01
-4.624703526496887207e-01,-1.479004919528961182e-01,4.367484748363494873e-01
-4.109573066234588623e-01,-2.063382416963577271e-01,5.153653025627136230e-01
-4.449266195297241211e-01,-2.336269021034240723e-01,5.293304324150085449e-01
-4.267388582229614258e-01,-2.188934683799743652e-01,5.261890888214111328e-01
-4.796360433101654053e-01,-2.442079484462738037e-01,5.529006719589233398e-01
-4.858846664428710938e-01,-2.037099897861480713e-01,5.904909372329711914e-01
-4.576678574085235596e-01,-2.383213788270950317e-01,5.340401530265808105e-01
-4.094031453132629395e-01,-2.033679485321044922e-01,5.074784159660339355e-01
-4.619962871074676514e-01,-1.552658230066299438e-01,4.253637492656707764e-01
-4.281569719314575195e-01,-2.016617655754089355e-01,4.556117057800292969e-01
-4.181979894638061523e-01,-2.052881121635437012e-01,4.727001786231994629e-01
-4.038605988025665283e-01,-2.160991877317428589e-01,4.817646741867065430e-01
-4.531994462013244629e-01,-1.721568852663040161e-01,4.340906143188476562e-01
-4.616422653198242188e-01,-6.850191950798034668e-02,4.594921171665191650e-01
-4.656806886196136475e-01,-1.213484928011894226e-01,4.286414980888366699e-01
-4.632344245910644531e-01,-6.685554981231689453e-02,4.471391141414642334e-01
-4.670387804508209229e-01,-1.063052117824554443e-01,4.299966096878051758e-01
-4.645965397357940674e-01,-1.341697424650192261e-01,4.336573779582977295e-01
-4.109652936458587646e-01,-2.163212150335311890e-01,5.181492567062377930e-01
-4.190020859241485596e-01,-2.215517312288284302e-01,5.226343870162963867e-01
-4.840244650840759277e-01,-2.449040114879608154e-01,5.603523850440979004e-01
-4.870147705078125000e-01,-2.316467463970184326e-01,5.692456364631652832e-01
-4.884329140186309814e-01,-2.258201539516448975e-01,5.777452588081359863e-01
-4.868547618389129639e-01,-2.115827798843383789e-01,5.880110859870910645e-01
-4.659347236156463623e-01,-2.436659038066864014e-01,5.389208793640136719e-01
-4.734374284744262695e-01,-2.479603141546249390e-01,5.455207228660583496e-01
-4.870907962322235107e-01,-1.985620856285095215e-01,6.051839590072631836e-01
-4.585339426994323730e-01,-1.617680639028549194e-01,4.326412677764892578e-01
-4.413642883300781250e-01,-1.893013566732406616e-01,4.403506219387054443e-01
-4.055847525596618652e-01,-2.085744440555572510e-01,5.029063820838928223e-01
-4.025024473667144775e-01,-2.134929299354553223e-01,4.961060881614685059e-01
-4.619922935962677002e-01,-5.991386994719505310e-02,4.461421966552734375e-01
-4.665267169475555420e-01,-9.456066787242889404e-02,4.293101429939270020e-01
-4.658906757831573486e-01,-1.425717622041702271e-01,4.157766103744506836e-01
-4.059948027133941650e-01,-2.117427587509155273e-01,5.116487741470336914e-01
-4.483129382133483887e-01,-2.445539981126785278e-01,5.291350483894348145e-01
-4.310032427310943604e-01,-2.418977171182632446e-01,5.237203240394592285e-01
-4.206342399120330811e-01,-2.324927896261215210e-01,5.220932960510253906e-01
-4.831183552742004395e-01,-2.639018893241882324e-01,5.605863928794860840e-01
-4.868547618389129639e-01,-2.092165499925613403e-01,5.993407964706420898e-01
-4.761356711387634277e-01,-2.569532096385955811e-01,5.491358637809753418e-01
-4.585559666156768799e-01,-2.497005015611648560e-01,5.338032841682434082e-01
-4.555436670780181885e-01,-1.696956306695938110e-01,4.212665557861328125e-01
-4.297311305999755859e-01,-2.049260884523391724e-01,4.376449584960937500e-01
-4.129314720630645752e-01,-2.223397940397262573e-01,4.419069588184356689e-01
-3.971179723739624023e-01,-2.208256423473358154e-01,4.887359440326690674e-01
-4.429804384708404541e-01,-1.891959458589553833e-01,4.254631698131561279e-01
-4.671908318996429443e-01,-1.329480409622192383e-01,4.125663042068481445e-01
-4.671387970447540283e-01,-1.052231118083000183e-01,4.199650287628173828e-01
-4.614582359790802002e-01,-5.624650791287422180e-02,4.350511133670806885e-01
-4.635544717311859131e-01,-8.072031289339065552e-02,4.197136163711547852e-01
-4.643005430698394775e-01,-1.491086184978485107e-01,4.114227890968322754e-01
-4.083090424537658691e-01,-2.286824285984039307e-01,5.172724127769470215e-01
-4.032105207443237305e-01,-2.212217003107070923e-01,5.131976604461669922e-01
-4.876107871532440186e-01,-2.516006827354431152e-01,5.689806342124938965e-01
-4.895429909229278564e-01,-2.392755001783370972e-01,5.787373781204223633e-01
-4.894630014896392822e-01,-2.288824617862701416e-01,5.859078764915466309e-01
-4.884308874607086182e-01,-2.214057296514511108e-01,5.950331687927246094e-01
-4.643445312976837158e-01,-2.567491829395294189e-01,5.377910137176513672e-01
-4.864266812801361084e-01,-2.059202045202255249e-01,6.119414567947387695e-01
-4.603281617164611816e-01,-1.596834361553192139e-01,4.159646332263946533e-01
-3.983840942382812500e-01,-2.340789437294006348e-01,4.478381574153900146e-01
-4.008983373641967773e-01,-2.160691916942596436e-01,5.063604712486267090e-01
-3.968819081783294678e-01,-2.205496132373809814e-01,5.012091994285583496e-01
-3.864208757877349854e-01,-2.346670180559158325e-01,4.778218865394592285e-01
-4.663207232952117920e-01,-1.194178983569145203e-01,4.204824864864349365e-01
-4.622163176536560059e-01,-6.438330560922622681e-02,4.212187528610229492e-01
-4.654126465320587158e-01,-9.216622263193130493e-02,4.206541180610656738e-01
-4.675368666648864746e-01,-1.319831460714340210e-01,4.024105072021484375e-01
-4.652446210384368896e-01,-1.438944935798645020e-01,4.036062359809875488e-01
-4.351536631584167480e-01,-2.525327801704406738e-01,5.242400169372558594e-01
-4.513252675533294678e-01,-2.547249794006347656e-01,5.301448702812194824e-01
-4.219603836536407471e-01,-2.512746453285217285e-01,5.215227603912353516e-01
-4.136955738067626953e-01,-2.406015843152999878e-01,5.191631317138671875e-01
-4.779698848724365234e-01,-2.647879719734191895e-01,5.530222654342651367e-01
-4.868887662887573242e-01,-2.625477612018585205e-01,5.692534446716308594e-01
-4.869027435779571533e-01,-2.171873152256011963e-01,6.037924289703369141e-01
-4.671207666397094727e-01,-2.648719549179077148e-01,5.412447452545166016e-01
-4.569238126277923584e-01,-1.660170704126358032e-01,4.078244268894195557e-01
-4.203742146492004395e-01,-2.169712632894515991e-01,4.291133284568786621e-01
-4.295931160449981689e-01,-2.066642493009567261e-01,4.267220795154571533e-01
-4.017564356327056885e-01,-2.343449741601943970e-01,4.357391595840454102e-01
-3.904052972793579102e-01,-2.272422760725021362e-01,4.950379729270935059e-01
-3.842486739158630371e-01,-2.342909872531890869e-01,4.892772138118743896e-01
-4.442965686321258545e-01,-1.873789578676223755e-01,4.174087643623352051e-01
-4.680568873882293701e-01,-1.079061701893806458e-01,4.115404188632965088e-01
-4.602421224117279053e-01,-5.826310813426971436e-02,4.197440147399902344e-01
-4.634664654731750488e-01,-7.858929783105850220e-02,4.120214581489562988e-01
-4.680348634719848633e-01,-9.524632245302200317e-02,4.040646851062774658e-01
-4.683209061622619629e-01,-1.173861026763916016e-01,4.029723703861236572e-01
-4.588619768619537354e-01,-1.581615060567855835e-01,3.940852880477905273e-01
-3.983900547027587891e-01,-2.249940633773803711e-01,5.096288323402404785e-01
-3.999282419681549072e-01,-2.340509444475173950e-01,5.125198364257812500e-01
-4.759096801280975342e-01,-2.750490009784698486e-01,5.550596714019775391e-01
-4.892049431800842285e-01,-2.657540738582611084e-01,5.785809755325317383e-01
-4.852745831012725830e-01,-2.732128202915191650e-01,5.713884234428405762e-01
-4.899710714817047119e-01,-2.542309463024139404e-01,5.785537362098693848e-01
-4.901950955390930176e-01,-2.431578636169433594e-01,5.875174403190612793e-01
-4.892749786376953125e-01,-2.344370037317276001e-01,5.984797477722167969e-01
-4.543375372886657715e-01,-2.638658881187438965e-01,5.324484705924987793e-01
-4.831243753433227539e-01,-2.201996147632598877e-01,6.299648284912109375e-01
-4.515992999076843262e-01,-1.753675788640975952e-01,4.034506082534790039e-01
-4.114893674850463867e-01,-2.253640890121459961e-01,4.358829855918884277e-01
-4.358657300472259521e-01,-1.985552608966827393e-01,4.147819280624389648e-01
-3.914774060249328613e-01,-2.427137941122055054e-01,4.325700402259826660e-01
-3.890891671180725098e-01,-2.398554980754852295e-01,4.558301270008087158e-01
-3.938956260681152344e-01,-2.285064011812210083e-01,5.061895251274108887e-01
-3.801842927932739258e-01,-2.405695766210556030e-01,4.757000803947448730e-01
-4.614602625370025635e-01,-6.336960196495056152e-02,4.096364378929138184e-01
-4.666247665882110596e-01,-1.315482854843139648e-01,3.950817883014678955e-01
-4.674468338489532471e-01,-1.174362897872924805e-01,3.945431411266326904e-01
-4.636564552783966064e-01,-1.440547108650207520e-01,3.942918777465820312e-01
-4.356057047843933105e-01,-2.609876096248626709e-01,5.250791907310485840e-01
-4.065668880939483643e-01,-2.452640533447265625e-01,5.161732435226440430e-01
-4.675388336181640625e-01,-2.736328244209289551e-01,5.444130301475524902e-01
-4.784319400787353516e-01,-2.792533636093139648e-01,5.623121857643127441e-01
-4.848765432834625244e-01,-2.291464954614639282e-01,6.197924017906188965e-01
-4.574358463287353516e-01,-2.715766429901123047e-01,5.357385873794555664e-01
-4.079209864139556885e-01,-2.299625426530838013e-01,4.275225400924682617e-01
-4.138515889644622803e-01,-2.241379618644714355e-01,4.181886315345764160e-01
-4.278569519519805908e-01,-2.085284441709518433e-01,4.183936715126037598e-01
-3.835046291351318359e-01,-2.476202696561813354e-01,4.436713457107543945e-01
-3.831505775451660156e-01,-2.366572022438049316e-01,4.995101988315582275e-01
-3.884750902652740479e-01,-2.330888658761978149e-01,5.036816000938415527e-01
-3.772560060024261475e-01,-2.411516606807708740e-01,4.869855642318725586e-01
-4.462087750434875488e-01,-1.832121610641479492e-01,4.022258818149566650e-01
-4.683329164981842041e-01,-1.046972498297691345e-01,4.029063582420349121e-01
-4.593780636787414551e-01,-5.658613890409469604e-02,4.111309647560119629e-01
-4.634544551372528076e-01,-7.129877805709838867e-02,4.036764502525329590e-01
-4.663867354393005371e-01,-8.395820856094360352e-02,4.016698300838470459e-01
-4.586879909038543701e-01,-1.517230421304702759e-01,3.849903941154479980e-01
-4.183400273323059082e-01,-2.654840350151062012e-01,5.218900442123413086e-01
-3.943536877632141113e-01,-2.379953265190124512e-01,5.105639100074768066e-01
-4.650206267833709717e-01,-2.831057906150817871e-01,5.470136404037475586e-01
-4.692849814891815186e-01,-2.894283831119537354e-01,5.573192834854125977e-01
-4.890769720077514648e-01,-2.716126441955566406e-01,5.846675634384155273e-01
-4.910851418972015381e-01,-2.569091916084289551e-01,5.868453979492187500e-01
-4.797340333461761475e-01,-2.840158939361572266e-01,5.702775716781616211e-01
-4.907551109790802002e-01,-2.580813169479370117e-01,5.954728126525878906e-01
-4.880648851394653320e-01,-2.515446543693542480e-01,6.128689050674438477e-01
-4.357417523860931396e-01,-2.728807926177978516e-01,5.271544456481933594e-01
-4.827383756637573242e-01,-2.325648218393325806e-01,6.303498148918151855e-01
-4.481209218502044678e-01,-1.770909577608108521e-01,3.907973766326904297e-01
-4.301212131977081299e-01,-2.019237875938415527e-01,3.923256993293762207e-01
-3.868369460105895996e-01,-2.476282566785812378e-01,4.291469156742095947e-01
-4.048987329006195068e-01,-2.319747358560562134e-01,4.133491516113281250e-01
-3.766499459743499756e-01,-2.504745721817016602e-01,4.512500762939453125e-01
-3.783380985260009766e-01,-2.405636012554168701e-01,4.956330358982086182e-01
-3.707113564014434814e-01,-2.458181083202362061e-01,4.847477674484252930e-01
-4.673308432102203369e-01,-9.268607199192047119e-02,3.945471644401550293e-01
-4.588520228862762451e-01,-5.095078423619270325e-02,4.017428457736968994e-01
-4.612302482128143311e-01,-5.372845008969306946e-02,3.935026526451110840e-01
-4.646565914154052734e-01,-1.226540058851242065e-01,3.848878145217895508e-01
-4.627343714237213135e-01,-1.376590877771377563e-01,3.854740262031555176e-01
-4.671828150749206543e-01,-1.048056632280349731e-01,3.933776021003723145e-01
-4.531934559345245361e-01,-1.628737449645996094e-01,3.824035525321960449e-01
-4.173339307308197021e-01,-2.785233259201049805e-01,5.240484476089477539e-01
-3.972719609737396240e-01,-2.496504783630371094e-01,5.137281417846679688e-01
-4.584399759769439697e-01,-2.799354493618011475e-01,5.394699573516845703e-01
-4.723233282566070557e-01,-2.940308451652526855e-01,5.686373710632324219e-01
-4.822722971439361572e-01,-2.847319245338439941e-01,5.780593156814575195e-01
-4.865287244319915771e-01,-2.530308365821838379e-01,6.202446222305297852e-01
-4.459487199783325195e-01,-2.770751714706420898e-01,5.319670438766479492e-01
-4.814262092113494873e-01,-2.206456512212753296e-01,6.381977796554565430e-01
-4.830543696880340576e-01,-2.442779839038848877e-01,6.306858658790588379e-01
-4.143496155738830566e-01,-2.229518592357635498e-01,4.084810912609100342e-01
-4.210422933101654053e-01,-2.134009003639221191e-01,3.961840867996215820e-01
-4.021084606647491455e-01,-2.355230897665023804e-01,4.044064879417419434e-01
-3.765178918838500977e-01,-2.593353986740112305e-01,4.243638515472412109e-01
-3.696312308311462402e-01,-2.520267069339752197e-01,4.612958729267120361e-01
-3.798682391643524170e-01,-2.445679903030395508e-01,5.052149295806884766e-01
-3.863848745822906494e-01,-2.404375672340393066e-01,5.078399777412414551e-01
-3.713274002075195312e-01,-2.480242997407913208e-01,4.704389572143554688e-01
-3.719294965267181396e-01,-2.450120151042938232e-01,4.946263432502746582e-01
-4.338115155696868896e-01,-1.953423619270324707e-01,3.857210576534271240e-01
-4.665647447109222412e-01,-8.163278549909591675e-02,3.944831490516662598e-01
-4.574318528175354004e-01,-1.439346820116043091e-01,3.768581748008728027e-01
-4.528814256191253662e-01,-1.533888131380081177e-01,3.728920221328735352e-01
-3.998521864414215088e-01,-2.726407349109649658e-01,5.182055234909057617e-01
-3.907833099365234375e-01,-2.468822002410888672e-01,5.119256973266601562e-01
-4.609521925449371338e-01,-2.941448390483856201e-01,5.513718724250793457e-01
-4.530633985996246338e-01,-2.899544537067413330e-01,5.413402915000915527e-01
-4.605181515216827393e-01,-3.037317991256713867e-01,5.614904761314392090e-01
-4.897070229053497314e-01,-2.694084346294403076e-01,5.952941775321960449e-01
-4.848785400390625000e-01,-2.832897901535034180e-01,5.866451263427734375e-01
-4.886569380760192871e-01,-2.653200328350067139e-01,6.090617179870605469e-01
-4.362657666206359863e-01,-2.822136878967285156e-01,5.296773910522460938e-01
-4.796140491962432861e-01,-2.332548946142196655e-01,6.415981650352478027e-01
-4.395421147346496582e-01,-1.822960674762725830e-01,3.744529485702514648e-01
-4.250766932964324951e-01,-2.076363265514373779e-01,3.795908689498901367e-01
-3.894132077693939209e-01,-2.523307204246520996e-01,3.968767523765563965e-01
-3.811843991279602051e-01,-2.567551434040069580e-01,4.168173074722290039e-01
-4.138195812702178955e-01,-2.233879119157791138e-01,3.991401791572570801e-01
-3.671669661998748779e-01,-2.629258036613464355e-01,4.397431612014770508e-01
-3.743436932563781738e-01,-2.470882385969161987e-01,5.035353302955627441e-01
-3.645667731761932373e-01,-2.497884929180145264e-01,4.792894124984741211e-01
-3.647927641868591309e-01,-2.482243478298187256e-01,4.928809702396392822e-01
-4.363257884979248047e-01,-1.879908144474029541e-01,3.756740689277648926e-01
-4.654906392097473145e-01,-9.334013611078262329e-02,3.852138519287109375e-01
-4.652126133441925049e-01,-7.862109690904617310e-02,3.850962221622467041e-01
-4.598160982131958008e-01,-1.321669369935989380e-01,3.771262168884277344e-01
-4.645805656909942627e-01,-1.092308908700942993e-01,3.855996727943420410e-01
-4.492430686950683594e-01,-1.616794168949127197e-01,3.717446923255920410e-01
-4.011903703212738037e-01,-2.853260040283203125e-01,5.215030312538146973e-01
-3.890911638736724854e-01,-2.774391770362854004e-01,5.172637701034545898e-01
-3.852287828922271729e-01,-2.591994106769561768e-01,5.138188004493713379e-01
-4.487589895725250244e-01,-2.834938168525695801e-01,5.354517102241516113e-01
-4.640904963016510010e-01,-3.047698736190795898e-01,5.696500539779663086e-01
-4.865147471427917480e-01,-2.809575498104095459e-01,5.947307348251342773e-01
-4.769657850265502930e-01,-2.956449985504150391e-01,5.873044133186340332e-01
-4.707031548023223877e-01,-3.011795580387115479e-01,5.781663060188293457e-01
-4.846845269203186035e-01,-2.598415017127990723e-01,6.255529522895812988e-01
-4.137835502624511719e-01,-2.895963788032531738e-01,5.266176462173461914e-01
-4.784919321537017822e-01,-2.211956977844238281e-01,6.470978856086730957e-01
-4.798760712146759033e-01,-2.481643706560134888e-01,6.396239399909973145e-01
-4.425883889198303223e-01,-1.744560748338699341e-01,3.717969059944152832e-01
-3.916493952274322510e-01,-2.506725490093231201e-01,3.896498084068298340e-01
-3.779320418834686279e-01,-2.610835731029510498e-01,4.096575975418090820e-01
-4.039106070995330811e-01,-2.358311265707015991e-01,3.877070546150207520e-01
-3.633626401424407959e-01,-2.681342959403991699e-01,4.325914382934570312e-01
-3.636626601219177246e-01,-2.538969218730926514e-01,4.657841026782989502e-01
-3.568939864635467529e-01,-2.653259932994842529e-01,4.513632655143737793e-01
-3.783961236476898193e-01,-2.523667514324188232e-01,5.105250477790832520e-01
-3.843506872653961182e-01,-2.504725754261016846e-01,5.112658739089965820e-01
-3.673930168151855469e-01,-2.493084520101547241e-01,5.024811029434204102e-01
-4.232865273952484131e-01,-2.091624885797500610e-01,3.633362650871276855e-01
-4.317773282527923584e-01,-1.953715384006500244e-01,3.729950189590454102e-01
-4.631484150886535645e-01,-1.031556949019432068e-01,3.821235299110412598e-01
-4.617162644863128662e-01,-5.720419436693191528e-02,3.854768276214599609e-01
-4.613942503929138184e-01,-1.215384975075721741e-01,3.777449131011962891e-01
-4.605561494827270508e-01,-1.094579175114631653e-01,3.779318928718566895e-01
-4.492370486259460449e-01,-1.334662586450576782e-01,3.585730195045471191e-01
-4.450526535511016846e-01,-1.522835046052932739e-01,3.582557737827301025e-01
-3.878810405731201172e-01,-2.881382703781127930e-01,5.198136568069458008e-01
-4.576298594474792480e-01,-3.006894886493682861e-01,5.543947815895080566e-01
-4.505571722984313965e-01,-2.990113496780395508e-01,5.465362071990966797e-01
-4.376819431781768799e-01,-2.907204926013946533e-01,5.334079861640930176e-01
-4.533774554729461670e-01,-3.141287863254547119e-01,5.706297755241394043e-01
